SENTENCE: 1399

SENTENCE: 0191

SENTENCE: 1331

SENTENCE: 0066

SENTENCE: 1076

SENTENCE: 0334

SENTENCE: 0267

SENTENCE: 0592

SENTENCE: 1160

SENTENCE: 1297

SENTENCE: 0003

SENTENCE: 1105

SENTENCE: 0527

SENTENCE: 1394

SENTENCE: 1481

SENTENCE: 1126

SENTENCE: 0986

SENTENCE: 0963

SENTENCE: 0947

SENTENCE: 0603

SENTENCE: 0707

SENTENCE: 1081

SENTENCE: 0776

SENTENCE: 1012

SENTENCE: 0233

SENTENCE: 0615

SENTENCE: 0954

SENTENCE: 0401

SENTENCE: 1388
T14
SENTENCE: 0966

SENTENCE: 0619

SENTENCE: 0062

SENTENCE: 1460

SENTENCE: 0297

SENTENCE: 1458

SENTENCE: 0738

SENTENCE: 1265

SENTENCE: 0166

SENTENCE: 0145

SENTENCE: 1273

SENTENCE: 1489

SENTENCE: 1204

SENTENCE: 0414

SENTENCE: 0917

SENTENCE: 0417

SENTENCE: 1457

SENTENCE: 1415

SENTENCE: 0313

SENTENCE: 0432

SENTENCE: 1109

SENTENCE: 0098

SENTENCE: 0941

SENTENCE: 0583

SENTENCE: 0030

SENTENCE: 1305

SENTENCE: 1003

SENTENCE: 0318

SENTENCE: 0018

SENTENCE: 1134

SENTENCE: 0035

SENTENCE: 0362

SENTENCE: 0686

SENTENCE: 0430

SENTENCE: 0665

SENTENCE: 0608

SENTENCE: 0036

SENTENCE: 0660

SENTENCE: 0005

SENTENCE: 1446

SENTENCE: 1249

SENTENCE: 0008

SENTENCE: 1492

SENTENCE: 0951

SENTENCE: 1408

SENTENCE: 0452

SENTENCE: 1497

SENTENCE: 0095

SENTENCE: 0237

SENTENCE: 1165

SENTENCE: 1282

SENTENCE: 1432

SENTENCE: 0208

SENTENCE: 1448

SENTENCE: 0670

SENTENCE: 0115

SENTENCE: 1236

SENTENCE: 0542

SENTENCE: 0529

SENTENCE: 0319

SENTENCE: 1493

SENTENCE: 1380

SENTENCE: 0551

SENTENCE: 0659

SENTENCE: 0275

SENTENCE: 0130
T7
SENTENCE: 0679

SENTENCE: 1389

SENTENCE: 1077

SENTENCE: 1124

SENTENCE: 1371

SENTENCE: 0618

SENTENCE: 0809

SENTENCE: 0243

SENTENCE: 0968

SENTENCE: 0402

SENTENCE: 0211

SENTENCE: 1255

SENTENCE: 0265

SENTENCE: 1128

SENTENCE: 0596

SENTENCE: 0376

SENTENCE: 0084

SENTENCE: 0622

SENTENCE: 0576

SENTENCE: 1071

SENTENCE: 0858

SENTENCE: 0728

SENTENCE: 1427

SENTENCE: 1348

SENTENCE: 0139

SENTENCE: 0108

SENTENCE: 0720

SENTENCE: 0471

SENTENCE: 0147

SENTENCE: 0106

SENTENCE: 0521

SENTENCE: 0274

SENTENCE: 0317

SENTENCE: 1107

SENTENCE: 0009

SENTENCE: 0633

SENTENCE: 0911

SENTENCE: 1391

SENTENCE: 1171

SENTENCE: 0611

SENTENCE: 0680

SENTENCE: 1007

SENTENCE: 1484

SENTENCE: 0484

SENTENCE: 0278

SENTENCE: 0774

SENTENCE: 0132

SENTENCE: 1378

SENTENCE: 0582

SENTENCE: 1000

SENTENCE: 0381

SENTENCE: 0081

SENTENCE: 0556

SENTENCE: 0140

SENTENCE: 0495

SENTENCE: 0704

SENTENCE: 0555

SENTENCE: 0625

SENTENCE: 0192

SENTENCE: 1309

SENTENCE: 0835

SENTENCE: 0206

SENTENCE: 1060

SENTENCE: 0185

SENTENCE: 0754

SENTENCE: 0669

SENTENCE: 0890
T9
SENTENCE: 1015

SENTENCE: 1288

SENTENCE: 1370

SENTENCE: 0802

SENTENCE: 0753

SENTENCE: 0543

SENTENCE: 0229

SENTENCE: 1021

SENTENCE: 0160

SENTENCE: 0440

SENTENCE: 0138

SENTENCE: 0803

SENTENCE: 0360

SENTENCE: 1223

SENTENCE: 0855

SENTENCE: 1170

SENTENCE: 0937

SENTENCE: 1237

SENTENCE: 1207

SENTENCE: 0025

SENTENCE: 0447

SENTENCE: 1067

SENTENCE: 1332

SENTENCE: 0467

SENTENCE: 0129

SENTENCE: 1329

SENTENCE: 1146

SENTENCE: 0112

SENTENCE: 0879

SENTENCE: 0778

SENTENCE: 0338

SENTENCE: 1086

SENTENCE: 0462

SENTENCE: 0474

SENTENCE: 0217

SENTENCE: 1385

SENTENCE: 0105

SENTENCE: 0897

SENTENCE: 1049

SENTENCE: 0466

SENTENCE: 0131

SENTENCE: 0029

SENTENCE: 0302

SENTENCE: 0950

SENTENCE: 0305

SENTENCE: 0400

SENTENCE: 1311

SENTENCE: 1045

SENTENCE: 0045

SENTENCE: 1376

SENTENCE: 0032

SENTENCE: 1061

SENTENCE: 0541
T40
SENTENCE: 0573

SENTENCE: 0998

SENTENCE: 1018

SENTENCE: 1112

SENTENCE: 0490

SENTENCE: 0321

SENTENCE: 0810

SENTENCE: 0870

SENTENCE: 1404
T21
SENTENCE: 0775

SENTENCE: 1046

SENTENCE: 0668

SENTENCE: 1327

SENTENCE: 0058

SENTENCE: 0125

SENTENCE: 0445

SENTENCE: 0240

SENTENCE: 0234

SENTENCE: 1314
T22
SENTENCE: 0992

SENTENCE: 0215
T13
SENTENCE: 1306

SENTENCE: 0539

SENTENCE: 0801

SENTENCE: 0631

SENTENCE: 1080

SENTENCE: 1042

SENTENCE: 1033

SENTENCE: 0925

SENTENCE: 0838

SENTENCE: 1345

SENTENCE: 0761

SENTENCE: 0488

SENTENCE: 0509

SENTENCE: 0080

SENTENCE: 0907

SENTENCE: 1034

SENTENCE: 1441

SENTENCE: 1285

SENTENCE: 1281

SENTENCE: 0945

SENTENCE: 1242

SENTENCE: 0370

SENTENCE: 1293

SENTENCE: 0012

SENTENCE: 0544
T7
SENTENCE: 0796

SENTENCE: 0022

SENTENCE: 1494

SENTENCE: 0607

SENTENCE: 0994

SENTENCE: 1353

SENTENCE: 0368

SENTENCE: 0792

SENTENCE: 0024

SENTENCE: 0316

SENTENCE: 0736

SENTENCE: 0896

SENTENCE: 1416

SENTENCE: 0310

SENTENCE: 1364

SENTENCE: 0637

SENTENCE: 0158

SENTENCE: 1374

SENTENCE: 1467

SENTENCE: 0014

SENTENCE: 0412

SENTENCE: 0845

SENTENCE: 0124

SENTENCE: 0507

SENTENCE: 0743

SENTENCE: 0380

SENTENCE: 0990

SENTENCE: 0848

SENTENCE: 0006

SENTENCE: 0406

SENTENCE: 1035

SENTENCE: 0574

SENTENCE: 1426

SENTENCE: 1005

SENTENCE: 0225
T33
SENTENCE: 0927

SENTENCE: 1328

SENTENCE: 0019

SENTENCE: 0352

SENTENCE: 0142

SENTENCE: 0047

SENTENCE: 0628

SENTENCE: 1195

SENTENCE: 0957

SENTENCE: 1488

SENTENCE: 0502

SENTENCE: 1424

SENTENCE: 1430

SENTENCE: 1397

SENTENCE: 0861

SENTENCE: 0312

SENTENCE: 0514

SENTENCE: 1363

SENTENCE: 0090

SENTENCE: 0562

SENTENCE: 0844

SENTENCE: 0772

SENTENCE: 1437

SENTENCE: 0814

SENTENCE: 0942

SENTENCE: 1264

SENTENCE: 0682

SENTENCE: 0468

SENTENCE: 0569

SENTENCE: 0421
T5
SENTENCE: 0436

SENTENCE: 0550

SENTENCE: 0273

SENTENCE: 1036

SENTENCE: 1357

SENTENCE: 0472

SENTENCE: 0604

SENTENCE: 0699

SENTENCE: 0326

SENTENCE: 0598

SENTENCE: 1009

SENTENCE: 1289

SENTENCE: 0706

SENTENCE: 1187

SENTENCE: 1114

SENTENCE: 0392

SENTENCE: 0212

SENTENCE: 0048

SENTENCE: 0739

SENTENCE: 1320

SENTENCE: 1150

SENTENCE: 1122

SENTENCE: 1417

SENTENCE: 0094

SENTENCE: 0724

SENTENCE: 0043

SENTENCE: 1452

SENTENCE: 0599

SENTENCE: 1419

SENTENCE: 1113

SENTENCE: 0256

SENTENCE: 0842

SENTENCE: 0416

SENTENCE: 0114

SENTENCE: 0167

SENTENCE: 0248

SENTENCE: 0516

SENTENCE: 1330

SENTENCE: 0590
T10
SENTENCE: 0151

SENTENCE: 1142

SENTENCE: 0042

SENTENCE: 0461

SENTENCE: 0811

SENTENCE: 0946

SENTENCE: 1228

SENTENCE: 0843

SENTENCE: 1064

SENTENCE: 0833

SENTENCE: 0193

SENTENCE: 1291

SENTENCE: 0069

SENTENCE: 0758

SENTENCE: 0642

SENTENCE: 1442

SENTENCE: 1123

SENTENCE: 0458

SENTENCE: 1119

SENTENCE: 0099

SENTENCE: 0666

SENTENCE: 0771

SENTENCE: 0470

SENTENCE: 0586

SENTENCE: 0351

SENTENCE: 0010

SENTENCE: 1016

SENTENCE: 0002

SENTENCE: 1214

SENTENCE: 1244

SENTENCE: 1143

SENTENCE: 0250

SENTENCE: 0301

SENTENCE: 0088

SENTENCE: 0851

SENTENCE: 0808

SENTENCE: 0236

SENTENCE: 1151

SENTENCE: 1180

SENTENCE: 0718

SENTENCE: 0157

SENTENCE: 0163
T11
SENTENCE: 1377

SENTENCE: 1158

SENTENCE: 1038

SENTENCE: 0860

SENTENCE: 0684

SENTENCE: 0409

SENTENCE: 1466

SENTENCE: 0826

SENTENCE: 0589

SENTENCE: 0849

SENTENCE: 0459

SENTENCE: 1215

SENTENCE: 1211

SENTENCE: 1176

SENTENCE: 1101

SENTENCE: 0485

SENTENCE: 0097

SENTENCE: 0787

SENTENCE: 1409

SENTENCE: 0486

SENTENCE: 1267

SENTENCE: 0343

SENTENCE: 0126

SENTENCE: 0068

SENTENCE: 0476

SENTENCE: 1435

SENTENCE: 0640

SENTENCE: 0055

SENTENCE: 0133

SENTENCE: 1159

SENTENCE: 0013

SENTENCE: 0692
T37,T3
SENTENCE: 0920

SENTENCE: 1346

SENTENCE: 0561

SENTENCE: 0712

SENTENCE: 1141

SENTENCE: 1443

SENTENCE: 0722

SENTENCE: 0335

SENTENCE: 0888

SENTENCE: 0383

SENTENCE: 0819

SENTENCE: 1277

SENTENCE: 0079

SENTENCE: 0913

SENTENCE: 0931

SENTENCE: 0023

SENTENCE: 1308

SENTENCE: 0807

SENTENCE: 0630

SENTENCE: 0358

SENTENCE: 1185

SENTENCE: 0834

SENTENCE: 0051

SENTENCE: 1238

SENTENCE: 0585

SENTENCE: 1079

SENTENCE: 0534

SENTENCE: 1082
T11,T29
SENTENCE: 0413

SENTENCE: 1181

SENTENCE: 0535

SENTENCE: 1102

SENTENCE: 0671

SENTENCE: 1445

SENTENCE: 1298

SENTENCE: 0070

SENTENCE: 0878

SENTENCE: 1423

SENTENCE: 0964

SENTENCE: 0955

SENTENCE: 0369

SENTENCE: 0031

SENTENCE: 0745

SENTENCE: 1284

SENTENCE: 0198

SENTENCE: 0698

SENTENCE: 1030

SENTENCE: 0705

SENTENCE: 1425

SENTENCE: 1050

SENTENCE: 1252

SENTENCE: 1412

SENTENCE: 0190

SENTENCE: 0272

SENTENCE: 0908

SENTENCE: 1491

SENTENCE: 0675

